id_venda,id_produto,id_cliente,data_venda,quantidade,preco_unitario
3539,10,1,2025-05-20,1,649.12
3540,28,19,2025-04-24,5,307.6
3541,35,86,2025-08-10,3,547.59
3542,45,125,2024-06-19,4,426.95
3543,44,67,2023-10-16,2,298.02
3544,1,187,2024-09-23,4,518.79
3545,22,54,2023-09-08,4,607.43
3546,37,36,2024-09-07,3,111.43
3547,34,39,2025-05-08,5,50.23
3548,26,123,2025-04-10,2,690.74
3549,22,173,2024-04-12,1,416.87
3550,10,177,2025-05-10,1,634.57
3551,2,161,2024-02-08,1,236.24
3552,19,75,2024-10-30,4,317.55
3553,46,101,2024-08-18,2,211.19
3554,38,68,2024-04-02,1,441.16
3555,4,200,2025-02-19,5,88.99
3556,29,97,2024-09-05,5,701.21
3557,50,127,2024-07-11,5,116.47
3558,24,94,2025-05-03,1,511.22
3559,11,187,2024-08-17,2,780.62
3560,44,191,2023-12-03,4,328.91
3561,43,43,2024-04-29,2,187.43
3562,49,199,2024-07-04,4,31.0
3563,48,69,2025-01-22,3,155.71
3564,36,145,2024-09-15,4,456.34
3565,25,151,2025-06-10,5,350.25
3566,38,104,2025-03-10,2,443.56
3567,13,177,2024-06-03,3,520.69
3568,42,59,2023-10-20,5,236.44
3569,23,141,2024-01-08,5,483.92
3570,34,69,2025-07-02,1,49.28
3571,39,153,2024-10-25,1,433.37
3572,1,55,2024-04-14,3,483.31
3573,17,140,2024-07-14,1,332.26
3574,20,189,2024-12-14,1,684.0
3575,29,43,2025-01-27,3,650.12
3576,4,55,2025-02-24,4,98.54
3577,32,10,2024-12-03,5,377.96
3578,30,12,2024-05-02,3,520.86
3579,20,60,2024-11-20,4,681.64
3580,4,175,2024-02-23,3,96.67
3581,11,69,2025-04-22,2,642.95
3582,1,117,2025-06-29,2,451.11
3583,27,117,2024-07-11,2,599.56
3584,49,95,2024-07-26,2,30.67
3585,38,24,2024-11-03,5,376.03
3586,12,142,2025-04-14,5,41.49
3587,47,89,2025-04-02,3,181.4
3588,29,159,2024-08-17,5,660.06
3589,5,179,2024-11-15,3,384.72
3590,30,56,2025-02-19,2,583.36
3591,36,121,2025-02-06,1,577.83
3592,10,12,2023-11-17,2,634.33
3593,39,40,2024-08-10,1,444.25
3594,24,36,2023-11-17,2,433.48
3595,34,188,2023-09-23,2,36.23
3596,20,88,2024-11-14,3,658.01
3597,13,139,2024-07-25,5,478.66
3598,27,43,2025-06-19,4,645.14
3599,11,45,2024-06-29,3,744.06
3600,31,19,2024-03-26,4,639.1
3601,8,169,2025-02-05,1,340.9
3602,38,115,2024-01-25,3,321.87
3603,5,103,2025-01-12,3,398.73
3604,11,163,2023-11-13,3,773.03
3605,12,157,2023-12-11,1,33.66
3606,46,155,2024-12-26,2,218.16
3607,10,159,2024-12-27,3,607.9
3608,5,63,2024-01-21,1,325.42
3609,13,133,2024-12-22,1,435.17
3610,25,129,2024-08-01,2,298.69
3611,37,116,2024-08-11,2,105.01
3612,44,25,2024-01-03,5,312.52
3613,35,40,2023-09-24,2,658.74
3614,41,102,2025-04-20,5,125.61
3615,45,6,2023-10-10,5,539.27
3616,36,48,2025-03-15,1,588.27
3617,20,153,2023-12-06,2,679.46
3618,9,191,2025-08-24,4,561.81
3619,50,2,2024-08-29,4,131.4
3620,49,15,2023-10-07,5,40.63
3621,42,106,2025-04-06,2,230.37
3622,9,119,2025-08-24,5,644.03
3623,7,123,2025-06-12,4,75.64
3624,7,107,2025-04-04,4,70.65
3625,13,144,2024-09-23,2,535.46
3626,48,175,2025-05-23,4,131.15
3627,6,126,2024-01-19,2,178.17
3628,23,5,2023-11-28,1,429.5
3629,32,64,2023-10-02,5,475.99
3630,21,199,2025-02-08,1,355.42
3631,18,15,2024-04-07,2,369.86
3632,19,30,2025-04-20,5,427.4
3633,30,142,2025-01-16,1,515.83
3634,15,17,2024-11-15,1,620.2
3635,29,110,2024-03-02,5,680.95
3636,19,185,2024-08-12,1,377.78
3637,17,22,2024-06-13,2,328.8
3638,36,127,2024-01-08,2,567.77
3639,41,173,2025-08-08,1,95.42
3640,27,14,2024-04-24,5,787.96
3641,3,164,2023-09-26,3,237.06
3642,19,121,2023-12-17,2,429.63
3643,41,78,2023-10-14,1,128.71
3644,1,29,2024-06-25,4,372.05
3645,42,81,2024-10-04,2,234.33
3646,43,52,2025-03-20,4,198.24
3647,49,37,2024-12-24,3,31.17
3648,35,82,2024-11-26,1,596.41
3649,17,14,2025-03-03,2,385.7
3650,11,26,2024-09-25,1,739.79
3651,44,59,2023-09-11,3,380.99
3652,13,41,2024-06-02,2,543.51
3653,19,52,2024-08-10,3,321.26
3654,26,173,2025-09-01,5,669.33
3655,1,29,2024-09-11,4,495.89
3656,19,135,2024-03-06,4,332.15
3657,50,105,2024-10-26,4,149.4
3658,15,72,2025-08-29,3,553.19
3659,46,81,2025-07-23,5,170.39
3660,18,109,2024-07-09,2,355.2
3661,39,117,2025-07-17,3,542.85
3662,48,165,2025-01-29,5,125.07
3663,45,163,2023-11-12,2,471.5
3664,34,111,2025-05-21,1,39.64
3665,38,63,2024-01-25,5,349.29
3666,36,5,2025-03-21,1,583.56
3667,35,45,2025-06-18,2,612.15
3668,2,147,2024-12-16,5,264.94
3669,27,136,2023-11-14,1,810.84
3670,3,36,2024-04-27,2,199.03
3671,36,42,2024-07-12,2,493.83
3672,28,152,2025-07-28,1,291.43
3673,2,124,2024-05-12,3,281.85
3674,31,179,2024-05-25,1,631.09
3675,1,131,2025-05-01,1,385.76
3676,11,182,2024-11-24,3,620.01
3677,27,77,2025-03-29,1,629.04
3678,47,78,2024-09-27,5,163.45
3679,23,156,2024-01-12,2,408.03
3680,8,143,2025-02-01,1,415.96
3681,46,65,2025-04-04,5,191.82
3682,26,77,2024-03-20,1,720.69
3683,9,185,2023-12-14,2,608.73
3684,2,115,2023-10-27,1,259.07
3685,23,54,2025-04-15,4,378.53
3686,18,21,2023-12-20,1,336.05
3687,19,143,2024-03-01,3,337.94
3688,43,96,2025-08-30,3,185.74
3689,22,43,2024-01-03,5,439.15
3690,25,193,2024-02-27,2,315.78
3691,5,15,2024-04-13,4,397.78
3692,2,178,2024-04-19,3,276.22
3693,37,14,2023-10-06,2,112.72
3694,47,37,2024-03-23,1,159.05
3695,17,190,2024-10-17,4,432.37
3696,13,59,2025-08-20,5,546.13
3697,23,48,2025-05-22,2,449.65
3698,45,139,2024-03-14,4,446.14
3699,29,163,2024-04-14,3,668.93
3700,11,90,2025-08-21,5,730.93
3701,40,18,2025-07-17,3,180.99
3702,13,67,2025-05-23,1,420.18
3703,27,113,2025-03-19,1,810.32
3704,43,35,2024-04-29,4,196.32
3705,15,94,2024-03-25,1,606.91
3706,25,62,2023-10-19,3,303.14
3707,24,92,2024-05-23,1,388.21
3708,50,94,2025-06-15,4,114.85
3709,14,136,2025-04-03,2,610.05
3710,17,92,2025-08-02,2,425.91
3711,32,2,2024-07-17,1,393.75
3712,21,167,2025-07-27,1,414.73
3713,31,104,2025-04-21,1,742.23
3714,14,25,2024-04-06,1,594.44
3715,12,46,2024-06-09,1,41.54
3716,23,188,2024-02-18,3,373.57
3717,42,162,2025-01-20,5,177.86
3718,20,47,2025-01-27,1,575.65
3719,22,81,2025-04-19,3,445.66
3720,29,54,2025-03-20,2,664.52
3721,8,197,2023-11-28,2,469.44
3722,36,107,2025-06-27,2,404.75
3723,50,131,2025-06-05,1,142.12
3724,14,185,2024-04-16,4,655.86
3725,12,115,2024-11-10,2,33.24
3726,30,130,2023-12-07,2,502.83
3727,49,14,2024-12-16,1,39.26
3728,6,175,2023-10-28,3,192.37
3729,8,63,2025-06-10,3,452.61
3730,41,73,2024-03-05,5,90.64
3731,50,112,2024-06-19,2,143.17
3732,33,88,2024-05-20,3,578.89
3733,30,173,2024-12-23,4,510.7
3734,19,195,2024-06-13,1,346.11
3735,44,15,2024-03-28,5,392.85
3736,40,152,2025-06-04,2,217.86
3737,50,67,2024-04-08,1,145.73
3738,39,158,2024-07-31,3,552.16
3739,23,15,2024-07-12,1,509.14
3740,48,137,2023-12-28,3,154.96
3741,3,165,2024-10-02,3,196.22
3742,14,187,2024-10-27,2,561.92
3743,22,105,2024-06-19,3,442.08
3744,9,77,2023-12-24,5,631.28
3745,10,153,2025-06-12,2,583.73
3746,38,108,2024-07-29,2,342.69
3747,8,200,2024-04-24,4,394.02
3748,50,145,2024-05-01,3,114.03
3749,10,123,2025-06-01,3,617.62
3750,38,108,2024-01-03,2,324.68
3751,24,28,2025-04-05,4,523.59
3752,49,160,2024-03-09,3,37.97
3753,24,113,2024-07-30,1,542.28
3754,32,154,2025-07-24,3,535.73
3755,40,135,2024-01-30,1,220.35
3756,39,160,2024-06-24,4,465.58
3757,31,49,2024-10-18,5,820.46
3758,16,117,2024-04-24,5,541.92
3759,46,23,2024-06-11,4,167.5
3760,8,179,2023-09-13,3,470.12
3761,46,153,2025-08-25,4,201.73
3762,12,117,2024-05-17,5,30.81
3763,46,166,2023-12-04,4,198.24
3764,40,122,2024-11-19,4,206.38
3765,9,107,2024-02-01,2,654.86
3766,38,122,2023-12-26,5,303.92
3767,6,175,2024-09-17,2,208.14
3768,10,116,2024-11-28,2,598.83
3769,12,152,2025-03-09,3,39.43
3770,43,167,2024-03-08,2,201.36
3771,37,162,2023-12-19,3,107.11
3772,3,20,2024-01-27,1,215.1
3773,40,145,2024-11-17,5,175.89
3774,50,41,2025-07-08,2,145.22
3775,16,94,2025-03-20,2,614.73
3776,37,157,2024-07-03,3,148.53
3777,3,145,2023-10-08,1,206.38
3778,39,30,2025-08-06,5,414.16
3779,31,83,2025-02-18,3,712.32
3780,39,101,2024-08-21,1,431.51
3781,30,102,2024-11-10,5,489.01
3782,5,148,2024-04-11,1,304.74
3783,22,11,2023-09-05,2,604.57
3784,13,191,2023-12-08,1,592.43
3785,8,8,2024-01-08,3,417.14
3786,29,146,2025-01-05,1,759.8
3787,37,75,2024-10-07,2,102.22
3788,22,161,2024-11-20,1,546.4
3789,19,163,2024-05-18,3,341.98
3790,36,110,2024-12-31,5,596.82
3791,13,165,2023-10-23,5,576.13
3792,41,140,2025-01-22,4,111.54
3793,2,18,2024-03-07,1,236.54
3794,47,187,2025-01-26,5,233.43
3795,12,115,2024-01-21,3,30.65
3796,17,138,2025-07-18,5,392.52
3797,2,12,2025-08-10,4,256.0
3798,31,187,2023-12-08,5,777.08
3799,25,113,2025-01-09,2,320.02
3800,18,194,2025-08-30,1,313.54
3801,45,197,2024-05-18,2,460.08
3802,40,32,2023-10-28,2,225.73
3803,35,107,2023-12-20,2,687.26
3804,8,128,2025-04-30,4,383.64
3805,12,57,2025-01-15,3,34.49
3806,8,134,2024-06-17,2,329.36
3807,14,77,2025-03-25,4,547.04
3808,25,137,2025-02-12,2,305.66
3809,2,158,2024-12-27,1,207.83
3810,50,132,2024-07-22,5,133.04
3811,32,171,2025-08-13,4,510.27
3812,22,143,2023-11-29,4,463.35
3813,33,50,2023-11-03,4,531.9
3814,22,59,2025-01-22,4,492.01
3815,34,84,2024-02-14,3,44.87
3816,6,111,2025-06-18,2,151.42
3817,48,177,2023-11-26,5,111.13
3818,31,59,2025-07-08,2,631.61
3819,8,107,2025-05-26,3,433.43
3820,45,160,2025-06-09,3,437.34
3821,29,48,2024-06-06,4,600.89
3822,50,140,2024-01-18,2,139.1
3823,2,140,2023-11-10,3,297.74
3824,35,184,2024-07-08,4,762.53
3825,25,130,2024-09-02,2,310.2
3826,42,125,2025-03-29,1,224.1
3827,16,11,2025-04-24,2,658.43
3828,47,166,2025-03-07,2,220.05
3829,7,118,2023-09-23,1,72.21
3830,9,112,2024-06-08,5,635.64
3831,45,128,2025-05-06,4,468.55
3832,6,191,2024-09-02,3,200.37
3833,28,43,2024-02-06,1,322.9
3834,17,100,2024-12-07,3,315.4
3835,42,105,2024-06-03,1,203.16
3836,18,176,2025-04-01,3,254.62
3837,7,139,2025-07-23,3,53.53
3838,26,58,2025-07-27,2,500.49
3839,2,117,2025-06-30,5,277.59
3840,19,19,2024-04-29,3,378.64
3841,22,183,2025-05-11,4,601.29
3842,15,143,2025-07-05,2,561.89
3843,43,5,2025-04-28,3,219.42
3844,45,192,2025-08-18,2,453.14
3845,7,114,2024-10-06,4,59.95
3846,46,186,2024-03-06,5,187.81
3847,24,94,2025-04-24,3,407.36
3848,6,3,2024-03-25,5,190.74
3849,49,170,2024-11-27,4,27.97
3850,10,136,2024-11-27,2,620.29
3851,30,121,2024-11-21,3,459.44
3852,38,20,2024-04-19,2,436.23
3853,50,33,2023-11-23,5,105.77
3854,33,141,2024-01-03,5,547.51
3855,6,191,2024-06-28,4,165.28
3856,39,114,2025-02-21,1,515.82
3857,1,35,2025-03-20,5,418.16
3858,1,91,2024-05-03,1,350.78
3859,31,58,2024-01-19,2,773.77
3860,14,173,2023-11-18,4,630.51
3861,16,132,2023-11-29,5,632.6
3862,41,74,2024-04-15,2,93.74
3863,46,167,2024-12-30,3,171.96
3864,16,22,2024-07-22,5,479.14
3865,37,174,2025-05-12,5,137.07
3866,32,12,2025-04-18,2,507.93
3867,17,96,2024-02-24,4,444.53
3868,3,43,2024-11-09,1,196.63
3869,5,72,2024-01-09,1,428.24
3870,46,144,2024-07-15,3,170.55
3871,31,51,2024-06-27,1,602.4
3872,22,99,2025-01-17,3,512.96
3873,19,94,2024-12-06,2,397.23
3874,16,105,2023-11-19,2,488.2
3875,20,100,2023-11-03,5,505.47
3876,18,34,2024-08-31,2,349.36
3877,50,134,2024-12-17,2,142.9
3878,34,63,2024-03-02,5,44.84
3879,21,116,2025-07-15,1,316.45
3880,38,23,2024-01-02,2,454.28
3881,31,118,2025-04-15,2,643.32
3882,34,187,2025-03-27,3,48.09
3883,34,32,2024-01-10,5,43.2
3884,12,133,2024-09-23,5,36.37
3885,10,91,2025-08-23,2,697.72
3886,25,19,2024-10-17,3,258.76
3887,16,6,2025-03-30,5,644.72
3888,43,49,2024-06-09,1,213.85
3889,6,162,2023-12-11,4,160.4
3890,5,165,2023-09-30,3,346.5
3891,38,107,2024-02-17,1,396.97
3892,29,186,2025-07-20,5,686.53
3893,32,64,2024-09-14,1,541.42
3894,7,171,2025-05-14,2,55.24
3895,39,104,2024-04-26,3,491.16
3896,47,194,2023-09-22,2,200.18
3897,30,91,2025-01-09,5,615.59
3898,48,130,2023-10-29,5,130.04
3899,44,107,2025-05-31,4,371.05
3900,31,135,2024-03-15,4,754.84
3901,30,86,2025-03-05,5,484.9
3902,36,11,2024-04-11,2,580.71
3903,27,101,2025-07-08,5,753.12
3904,28,133,2024-06-18,5,342.62
3905,47,50,2025-03-12,4,175.67
3906,43,42,2025-05-03,3,245.95
3907,14,100,2024-07-27,3,556.41
3908,32,163,2023-10-14,1,392.75
3909,6,32,2024-04-28,3,194.81
3910,16,52,2024-11-22,3,608.21
3911,21,158,2023-11-10,5,324.88
3912,10,42,2024-06-06,4,506.19
3913,26,16,2024-08-30,2,630.7
3914,50,45,2023-11-07,1,131.51
3915,16,170,2024-02-08,5,623.37
3916,32,176,2025-07-20,3,544.72
3917,44,129,2024-07-18,1,366.75
3918,34,188,2024-05-20,5,39.48
3919,31,14,2025-06-01,3,573.47
3920,15,39,2025-01-26,3,551.6
3921,7,33,2024-12-01,4,53.9
3922,25,16,2024-08-29,5,301.19
3923,1,119,2024-08-07,5,365.78
3924,43,110,2024-09-27,5,188.15
3925,7,181,2023-12-12,2,59.59
3926,37,48,2024-09-17,5,118.28
3927,21,70,2024-03-11,4,309.56
3928,46,96,2025-05-18,2,206.0
3929,11,111,2024-08-05,2,895.37
3930,34,178,2024-04-30,4,34.05
3931,27,102,2024-10-19,2,743.2
3932,38,13,2024-01-30,4,421.09
3933,43,21,2025-05-23,3,185.07
3934,46,187,2025-06-27,2,213.78
3935,32,72,2024-02-09,1,537.21
3936,27,25,2024-01-04,1,621.67
3937,17,71,2024-10-06,1,347.65
3938,13,27,2024-05-21,2,575.39
3939,7,49,2024-01-26,5,76.23
3940,45,126,2023-12-29,5,512.54
3941,48,53,2024-08-02,3,139.39
3942,16,77,2025-06-01,3,580.76
3943,15,107,2024-07-19,2,560.18
3944,5,130,2024-02-26,1,366.68
3945,23,139,2024-04-24,2,412.43
3946,6,3,2023-10-15,3,176.39
3947,35,93,2025-03-10,4,596.11
3948,11,61,2025-07-31,1,817.56
3949,18,30,2024-04-09,5,350.36
3950,1,24,2023-10-14,1,487.78
3951,38,198,2025-01-13,1,317.82
3952,48,13,2024-10-23,4,153.45
3953,15,93,2024-07-31,2,526.85
3954,5,92,2023-12-22,5,431.61
3955,22,65,2024-05-19,4,424.66
3956,42,71,2025-02-21,2,237.33
3957,23,27,2024-10-06,2,385.17
3958,15,145,2025-06-17,5,556.86
3959,17,25,2023-11-24,4,322.74
3960,26,61,2024-01-30,2,576.95
3961,10,46,2023-09-27,3,578.03
3962,21,103,2023-12-17,5,378.41
3963,3,173,2024-11-18,5,197.91
3964,38,52,2024-11-10,2,333.91
3965,41,180,2023-09-11,1,97.86
3966,1,165,2025-08-23,1,450.36
3967,1,125,2024-02-15,1,519.03
3968,46,153,2024-06-29,2,233.45
3969,23,99,2025-08-04,4,441.18
3970,32,3,2023-10-02,4,495.55
3971,1,128,2024-06-14,1,421.81
3972,22,152,2025-05-28,1,510.92
3973,27,174,2025-02-08,2,796.73
3974,6,4,2025-05-29,2,207.18
3975,46,14,2024-09-01,4,166.02
3976,10,30,2025-08-20,5,656.92
3977,32,190,2024-11-25,5,538.27
3978,48,67,2024-05-31,1,141.03
3979,6,102,2025-03-09,5,168.86
3980,49,32,2024-01-12,5,33.91
3981,50,188,2024-06-05,3,112.31
3982,12,193,2025-04-12,1,36.3
3983,39,9,2025-08-06,3,586.0
3984,6,61,2025-01-02,1,193.99
3985,41,42,2024-05-19,2,97.47
3986,50,35,2024-12-03,3,106.28
3987,46,71,2025-07-24,2,202.7
3988,7,179,2025-05-24,3,64.99
3989,31,114,2025-05-30,3,709.87
3990,2,163,2025-03-10,3,250.09
3991,31,95,2024-01-04,1,626.8
3992,13,194,2024-11-19,3,408.79
3993,22,24,2023-11-07,2,581.36
3994,26,136,2024-08-07,3,624.99
3995,10,28,2023-10-29,5,626.41
3996,14,197,2024-02-13,4,615.74
3997,7,28,2023-12-13,4,66.24
3998,7,71,2024-05-16,5,53.59
3999,46,67,2024-10-09,3,225.93
4000,2,9,2024-05-26,1,280.54
4001,3,48,2025-02-01,4,229.58
4002,30,159,2024-07-06,5,591.49
4003,37,23,2024-04-17,2,124.66
4004,43,20,2024-03-31,1,224.35
4005,49,146,2024-08-02,4,38.35
4006,43,108,2025-07-21,1,176.99
4007,29,193,2023-10-11,1,589.59
4008,3,163,2024-06-23,5,236.43
4009,10,145,2023-09-05,1,577.23
4010,8,136,2024-07-04,3,326.38
4011,48,121,2025-08-01,3,119.15
4012,49,58,2025-04-04,5,36.96
4013,40,15,2024-03-30,1,206.26
4014,14,103,2023-11-10,4,510.83
4015,44,33,2024-08-21,1,318.44
4016,34,152,2024-11-14,3,48.74
4017,6,97,2023-10-23,2,201.72
4018,31,34,2024-01-07,5,641.77
4019,2,195,2023-11-06,3,250.23
4020,19,45,2023-10-07,1,395.74
4021,11,66,2025-02-13,2,788.34
4022,10,108,2025-09-01,3,631.45
4023,33,141,2023-12-25,3,720.14
4024,13,188,2024-03-21,1,456.48
4025,27,73,2025-08-01,4,652.3
4026,20,52,2024-11-23,3,517.66
4027,49,22,2024-03-28,4,27.27
4028,18,144,2025-02-09,4,300.82
4029,18,189,2024-11-09,1,341.99
4030,44,154,2023-09-11,1,290.24
4031,38,81,2025-03-05,2,344.16
4032,28,106,2023-10-29,5,315.87
4033,38,101,2024-02-15,5,368.14
4034,20,142,2024-11-08,4,667.91
4035,31,134,2025-01-20,4,803.71
4036,13,11,2023-12-21,4,475.0
4037,33,1,2024-09-23,3,583.84
4038,10,47,2023-09-14,1,641.45
4039,8,127,2024-12-05,5,466.0
4040,40,166,2025-07-21,4,220.49
4041,26,9,2024-10-17,5,534.18
4042,39,160,2024-09-07,2,519.19
4043,33,173,2024-10-08,3,600.13
4044,3,22,2024-05-24,3,211.1
4045,12,87,2024-12-20,4,36.16
4046,42,115,2025-05-19,2,230.56
4047,9,200,2025-03-11,3,450.52
4048,22,186,2024-11-29,3,420.14
4049,27,48,2025-02-14,1,779.14
4050,42,54,2023-10-08,5,183.1
4051,1,1,2023-09-14,2,362.94
4052,39,104,2024-02-28,5,533.35
4053,33,11,2024-12-16,1,580.36
4054,12,35,2023-09-24,1,34.55
4055,44,56,2023-11-03,2,315.2
4056,20,4,2025-04-16,3,475.44
4057,6,144,2025-06-28,2,174.11
4058,42,173,2025-03-30,1,230.37
4059,21,113,2025-06-10,5,303.98
4060,39,21,2023-09-11,3,399.96
4061,22,154,2023-11-18,2,490.49
4062,49,155,2024-03-26,3,37.9
4063,27,29,2024-02-01,5,566.93
4064,4,15,2024-11-24,1,77.36
4065,31,171,2024-10-02,1,619.12
4066,36,32,2024-06-28,3,533.84
4067,2,85,2025-02-23,3,242.41
4068,38,101,2024-04-30,2,434.43
4069,28,35,2024-10-02,3,378.81
4070,37,161,2025-03-30,2,108.29
4071,28,180,2024-07-19,1,303.87
4072,48,85,2025-01-10,3,144.03
4073,39,135,2025-02-15,4,433.83
4074,43,66,2025-08-03,2,173.62
4075,43,84,2024-12-08,1,219.84
4076,50,33,2024-11-14,2,134.73
4077,9,5,2023-10-27,3,545.88
4078,9,188,2024-07-24,3,636.84
4079,48,188,2025-02-07,4,122.5
4080,38,186,2023-11-15,3,366.38
4081,37,113,2025-04-01,3,119.26
4082,11,113,2025-01-03,2,882.57
4083,28,176,2025-07-10,4,332.63
4084,10,153,2025-01-09,2,507.07
4085,19,147,2024-06-30,5,325.29
4086,19,171,2024-01-21,2,403.81
4087,43,32,2025-02-09,2,225.01
4088,16,90,2024-06-23,1,690.0
4089,6,193,2025-01-22,5,195.58
4090,6,112,2024-09-28,5,209.49
4091,42,28,2024-03-15,2,196.08
4092,18,49,2025-06-23,5,266.17
4093,34,112,2024-04-02,5,42.43
4094,21,184,2025-07-25,5,367.58
4095,20,47,2025-05-25,1,681.6
4096,27,152,2025-05-05,1,673.89
4097,18,103,2024-02-03,5,259.68
4098,7,144,2024-05-17,2,69.73
4099,16,133,2025-08-07,4,663.73
4100,46,78,2024-11-22,4,201.75
4101,17,135,2024-08-09,3,420.07
4102,46,116,2025-01-03,2,162.43
4103,34,52,2025-03-28,5,37.52
4104,26,166,2025-04-23,5,577.92
4105,18,88,2023-11-27,1,299.97
4106,14,68,2024-11-22,3,574.12
4107,28,45,2024-06-09,4,368.64
4108,46,147,2024-09-03,2,165.18
4109,25,108,2025-05-04,3,322.72
4110,3,29,2023-12-12,3,198.14
4111,11,4,2023-11-13,3,720.87
4112,10,30,2024-04-02,2,609.45
4113,36,86,2023-10-25,5,502.41
4114,40,27,2025-04-08,3,237.04
4115,5,56,2024-12-07,4,430.81
4116,21,59,2025-02-18,3,313.78
4117,17,50,2023-11-06,1,313.96
4118,40,69,2024-08-24,5,230.48
4119,13,195,2024-01-19,3,436.92
4120,39,98,2023-11-14,5,422.29
4121,17,47,2025-05-07,3,356.34
4122,10,195,2024-05-16,3,590.02
4123,43,65,2024-06-21,1,198.14
4124,37,194,2024-03-01,5,105.56
4125,36,76,2024-08-05,5,596.5
4126,20,56,2025-08-06,2,521.89
4127,3,142,2025-06-19,5,199.6
4128,14,133,2024-04-06,3,497.69
4129,45,77,2024-05-11,2,454.57
4130,23,20,2025-05-10,4,405.47
4131,9,99,2025-01-12,2,570.33
4132,5,58,2024-07-15,2,390.91
4133,31,64,2023-11-18,2,696.31
4134,35,121,2025-06-09,2,670.83
4135,49,107,2023-12-21,2,28.29
4136,21,182,2023-12-14,3,331.23
4137,29,122,2024-10-24,5,597.42
4138,28,171,2025-04-11,4,361.27
4139,24,62,2024-03-07,2,458.77
4140,23,71,2025-03-05,2,490.48
4141,20,91,2025-03-24,1,510.86
4142,12,69,2023-11-28,5,35.52
4143,15,13,2023-09-25,2,690.55
4144,36,108,2023-09-28,4,536.41
4145,20,129,2025-04-29,2,616.84
4146,39,132,2024-12-12,2,520.23
4147,16,128,2025-04-22,4,621.73
4148,39,104,2025-04-09,1,539.27
4149,2,131,2024-07-06,2,208.33
4150,18,129,2025-02-05,1,309.0
4151,23,92,2024-12-14,2,421.7
4152,44,113,2024-01-11,5,360.22
4153,13,183,2025-01-23,5,559.82
4154,49,200,2023-09-19,2,34.4
4155,15,32,2025-05-21,4,493.15
4156,8,125,2025-04-28,3,414.41
4157,46,65,2024-03-24,1,165.34
4158,37,135,2024-09-08,3,121.43
4159,34,80,2025-04-28,2,44.25
4160,5,120,2023-09-26,4,306.9
4161,29,49,2024-05-13,1,779.99
4162,15,17,2024-05-05,5,583.43
4163,27,33,2024-05-05,1,692.75
4164,2,24,2025-04-01,4,256.01
4165,2,17,2023-09-25,4,286.95
4166,3,58,2023-11-26,2,237.48
4167,9,86,2024-04-26,4,548.65
4168,45,137,2024-02-26,5,423.83
4169,2,31,2023-09-28,3,289.88
4170,7,199,2024-10-18,3,75.76
4171,25,28,2024-01-29,3,332.6
4172,23,22,2025-07-14,3,405.71
4173,21,33,2025-04-17,2,396.19
4174,1,32,2025-06-20,5,445.8
4175,50,126,2025-04-24,4,105.42
4176,3,185,2024-09-08,1,178.49
4177,41,110,2024-03-02,4,122.41
4178,40,23,2024-07-02,1,185.3
4179,47,26,2023-11-06,3,174.67
4180,22,170,2023-10-03,4,432.51
4181,48,16,2024-03-31,5,116.92
4182,19,25,2024-12-09,3,417.56
4183,45,133,2024-10-19,2,493.27
4184,33,179,2024-05-20,4,531.92
4185,43,40,2023-10-22,5,242.58
4186,26,155,2024-07-12,2,573.41
4187,5,176,2024-03-29,3,300.19
4188,30,17,2024-09-15,2,512.39
4189,48,2,2025-07-17,1,154.24
4190,16,26,2025-08-21,5,540.36
4191,19,172,2025-04-19,2,419.06
4192,8,72,2024-02-11,3,425.3
4193,40,160,2024-10-15,1,252.41
4194,28,94,2025-01-05,3,293.04
4195,47,45,2025-05-17,5,235.16
4196,48,172,2024-08-24,3,142.78
4197,17,109,2024-02-20,3,375.85
4198,24,193,2025-01-19,5,523.6
4199,39,112,2025-06-20,5,459.79
4200,21,187,2024-06-10,1,330.98
4201,3,21,2024-05-30,3,178.0
4202,34,4,2025-05-11,2,35.55
4203,39,54,2024-05-16,4,436.25
4204,2,151,2024-08-27,5,284.66
4205,2,100,2025-02-19,2,268.23
4206,48,55,2025-07-19,2,147.66
4207,30,75,2025-03-27,3,562.59
4208,32,187,2024-10-04,3,380.12
4209,20,17,2024-09-05,1,576.0
4210,20,89,2024-03-17,1,585.51
4211,30,91,2025-05-24,3,430.71
4212,41,158,2024-08-03,4,127.37
4213,2,172,2024-03-23,4,238.42
4214,46,174,2024-07-22,1,157.16
4215,24,42,2024-08-26,5,471.38
4216,26,16,2024-11-15,1,510.05
4217,9,77,2024-07-29,5,644.95
4218,14,47,2024-11-22,3,543.28
4219,21,148,2024-03-14,5,289.35
4220,38,144,2024-12-28,4,310.35
4221,29,70,2024-07-01,2,670.6
4222,10,135,2024-11-03,2,548.07
4223,11,80,2024-10-16,4,881.61
4224,11,80,2024-11-04,5,697.61
4225,33,100,2024-09-27,3,600.2
4226,24,154,2025-06-13,1,386.72
4227,24,68,2024-01-12,2,535.5
4228,2,67,2023-12-08,3,246.97
4229,10,139,2025-04-11,1,681.29
4230,47,61,2025-02-24,2,198.01
4231,46,7,2024-09-15,3,188.45
4232,45,109,2024-10-12,1,466.24
4233,40,148,2024-04-10,4,214.11
4234,27,14,2024-06-08,3,585.45
4235,24,14,2024-07-03,2,549.06
4236,9,176,2023-12-31,2,628.73
